categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,risk_level,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,ln(1 + amount),categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26,month,categorical_27,fraud_label
0,240,6,0,0,1,3,138,0,0,0,0,1.0,3,4,0,2,3,3.182,3,1,9,18,0,6,2,58,17,5,117,0
0,326,10,0,1,1,8,93,1,0,1,1,34.0,3,4,0,2,0,4.695,0,1,9,20,1,11,34,13,26,10,117,0
0,244,9,0,0,2,7,139,0,1,0,0,1.0,3,4,1,1,1,0.3423,0,1,31,32,0,10,29,2,5,6,117,0
0,240,2,0,0,1,3,17,0,0,0,0,1.0,3,4,0,3,3,1.083,0,1,16,14,0,14,49,53,29,8,35,0
0,279,2,0,0,1,8,126,0,0,0,0,13.0,3,4,0,2,3,3.438,0,1,9,10,0,17,44,5,30,10,35,0
0,301,7,5,2,2,6,139,0,1,5,0,100.0,3,0,1,6,1,1.429,0,0,31,32,1,12,7,18,4,9,94,0
0,309,7,4,0,2,0,139,0,1,0,0,100.0,2,4,0,1,1,2.125,0,0,31,32,0,12,35,45,2,11,143,0
3,251,7,4,2,2,0,139,0,1,5,0,100.0,3,4,0,6,4,0.706,0,0,31,32,1,11,44,53,17,9,33,0
0,201,7,5,2,2,6,139,0,1,5,0,1.0,3,0,0,6,1,3.021,0,0,31,32,1,8,54,39,1,10,35,0
3,279,2,0,0,1,4,139,0,0,0,1,64.0,3,4,0,8,3,0.8145,0,1,31,32,0,21,29,24,2,8,35,0
0,281,3,4,0,0,6,139,0,1,0,0,1.0,3,4,0,1,1,3.46,0,0,31,32,0,9,40,25,15,2,143,0
0,233,2,0,0,1,8,139,0,0,0,0,50.0,3,4,0,2,3,2.023,3,1,9,25,0,18,55,41,16,9,94,0
0,245,6,0,0,1,5,17,0,0,0,0,1.0,3,4,0,2,3,3.176,0,1,9,25,0,11,45,40,28,11,34,0
0,326,10,0,0,1,8,138,1,0,0,0,8.0,3,4,0,2,0,1.93,3,1,9,18,0,11,56,40,26,5,79,0
0,229,6,0,0,1,5,139,0,0,0,1,100.0,3,4,0,8,3,3.996,0,1,9,32,0,8,49,39,6,8,94,0
0,333,6,0,0,2,2,135,0,0,0,0,1.0,4,4,0,1,3,3.107,0,1,31,32,0,11,17,19,13,8,35,0
0,315,9,0,0,1,3,97,0,0,0,0,14.0,3,4,0,3,3,3.852,0,1,9,21,2,9,14,47,17,8,94,0
0,240,10,0,0,1,0,51,0,0,0,0,14.0,3,4,1,2,3,2.332,0,0,14,25,0,6,34,47,23,7,79,0
0,315,6,0,0,1,8,47,0,0,0,0,1.0,3,4,0,2,3,0.948,3,1,14,25,1,10,0,14,16,5,117,0
0,240,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,3,3,2.264,0,1,14,14,0,10,28,52,7,6,79,0
0,240,6,0,0,1,3,130,0,0,0,0,20.0,3,4,0,2,3,4.016,3,1,12,21,0,12,28,11,22,5,79,0
0,184,7,5,2,0,6,93,0,1,5,0,1.0,3,2,1,6,1,2.762,0,0,31,32,1,21,24,10,9,1,35,0
0,321,7,3,0,0,6,43,0,1,0,0,100.0,3,4,0,1,1,3.234,0,0,31,32,0,12,29,10,18,5,94,0
0,250,7,0,0,2,7,7,0,1,0,0,1.0,3,4,0,1,1,1.485,0,0,31,32,2,21,21,42,11,5,94,0
0,199,7,5,2,0,5,139,0,1,5,0,62.0,3,0,0,6,1,2.732,0,0,31,32,1,10,13,21,24,4,143,0
0,61,7,5,2,2,6,112,0,1,5,0,1.0,3,0,0,6,1,4.727,0,0,31,32,1,17,16,55,15,5,94,0
0,231,7,0,0,1,3,106,0,0,0,0,35.0,3,4,0,2,3,2.287,0,1,16,25,0,11,52,35,6,10,94,0
0,250,6,0,0,1,3,111,0,0,0,0,1.0,3,4,0,3,3,2.164,3,0,14,14,0,6,11,25,10,6,79,0
3,279,6,0,0,0,0,139,0,0,0,1,100.0,3,4,0,5,3,1.471,0,0,9,32,0,19,29,21,12,2,94,0
0,376,6,0,0,2,1,139,0,0,0,0,100.0,3,4,0,8,3,1.129,0,0,9,32,0,5,12,37,15,11,117,0
0,229,6,0,0,1,0,135,0,0,0,1,18.0,3,4,0,8,3,1.169,0,1,4,32,1,2,47,28,13,1,79,0
3,236,7,4,2,2,6,139,0,1,5,0,100.0,3,0,0,5,1,2.293,0,0,31,32,1,16,36,22,10,9,94,0
0,182,7,5,0,0,8,25,0,1,5,0,9.0,3,4,0,9,1,1.984,3,1,31,32,1,20,53,56,25,5,79,0
0,240,6,0,0,1,8,139,0,0,0,0,30.0,3,4,0,2,3,5.723,3,1,9,25,0,12,8,47,7,4,94,0
0,271,8,5,1,0,0,138,0,1,5,0,9.0,3,1,1,6,4,3.79,0,1,31,32,1,8,40,40,17,9,79,0
3,279,6,0,0,1,4,139,0,0,7,0,100.0,3,4,0,8,3,1.195,0,1,9,32,0,18,51,10,29,6,35,0
3,249,9,0,0,1,8,139,0,0,0,0,100.0,3,4,0,1,3,5.105,0,0,31,32,0,9,13,30,18,6,143,0
0,433,6,0,1,1,5,138,0,0,0,0,1.0,3,4,0,2,3,4.043,0,1,9,10,0,4,1,3,10,11,117,0
0,347,6,0,0,1,3,25,0,0,0,0,1.0,3,4,0,2,3,2.447,3,1,9,25,0,10,51,29,6,5,79,0
0,279,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,3,3,2.152,3,1,16,21,0,5,0,55,14,5,35,0
0,326,10,0,1,1,5,106,1,0,1,1,1.0,3,4,0,2,0,2.836,0,1,16,20,1,8,30,17,1,4,79,0
0,191,7,5,2,0,6,139,0,1,5,0,1.0,2,0,0,6,1,3.729,0,0,31,32,1,15,52,46,16,9,143,0
0,326,10,0,1,2,3,138,1,0,0,0,1.0,3,4,0,2,0,2.03,3,1,13,20,1,4,40,4,10,4,79,0
0,235,6,0,0,1,4,99,0,0,0,0,26.0,3,4,0,2,3,3.256,0,1,9,25,0,6,16,46,23,3,117,0
0,200,6,0,0,1,5,98,0,0,0,1,15.0,3,4,0,2,3,2.846,3,1,9,25,0,19,28,47,1,7,79,0
0,240,6,0,0,1,3,7,0,0,0,0,29.0,3,4,0,2,3,3.225,3,1,9,14,0,6,28,33,7,7,79,0
0,198,7,5,2,0,6,139,0,1,5,0,1.0,2,0,0,6,1,3.154,0,0,31,32,1,10,27,34,21,3,117,0
0,281,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,8,3,3.828,0,1,1,6,0,22,40,39,15,2,117,0
0,281,6,0,2,3,9,139,0,0,0,0,100.0,3,4,0,2,3,6.57,0,1,9,14,0,7,40,35,20,9,94,0
0,240,6,0,0,1,8,17,0,0,0,0,1.0,3,4,0,2,3,4.56,1,1,12,25,0,4,13,22,18,10,94,0
0,206,6,0,0,1,5,93,0,0,0,0,100.0,3,4,0,2,3,2.154,0,1,9,10,0,9,56,47,30,6,94,0
0,199,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,3.074,0,0,31,32,1,13,11,27,6,1,117,0
0,393,6,0,0,1,8,138,0,0,0,0,51.0,3,4,0,8,3,2.707,3,1,31,32,2,17,36,22,10,10,94,0
0,240,6,0,0,1,3,138,0,0,0,0,1.0,5,4,0,3,3,1.511,0,1,14,25,0,10,50,55,8,2,34,0
0,307,7,5,2,2,0,130,0,1,5,0,1.0,3,1,0,6,1,1.817,0,0,31,32,1,22,40,33,19,7,79,0
0,288,6,0,0,1,8,135,0,0,0,0,1.0,3,4,0,2,3,4.395,1,1,9,10,0,4,52,58,13,1,79,0
0,406,7,4,0,2,5,139,0,1,0,0,100.0,3,4,0,1,1,2.377,0,1,31,32,2,15,45,34,17,10,79,0
0,396,6,0,0,1,2,51,0,0,0,0,100.0,3,4,0,5,3,3.434,0,1,9,12,0,7,28,47,17,7,79,0
3,251,6,0,0,1,7,139,0,0,0,1,38.0,3,4,0,8,3,2.367,0,1,9,32,1,15,57,36,6,4,79,0
3,295,7,5,2,0,6,17,0,1,5,0,1.0,3,0,0,6,1,3.613,0,0,31,32,1,12,46,34,21,3,79,0
0,279,6,0,0,1,8,47,0,0,2,1,77.0,3,4,0,8,3,0.713,0,1,9,32,0,11,34,53,15,1,35,0
0,263,7,4,3,2,1,7,0,1,0,0,1.0,2,4,0,1,1,1.153,0,0,31,32,0,4,50,29,2,10,94,0
0,282,7,5,2,0,6,79,0,1,5,0,18.0,3,3,1,6,1,1.69,3,0,31,32,1,10,39,10,12,4,34,0
0,283,2,0,0,2,8,139,0,0,0,0,1.0,2,4,0,3,3,4.414,0,0,31,14,0,9,40,34,27,7,79,0
1,295,7,5,2,0,6,53,0,1,5,0,1.0,3,0,1,6,1,3.957,0,0,31,32,1,5,33,46,24,2,35,0
0,245,2,0,0,1,8,68,0,0,0,0,1.0,3,4,0,2,3,4.33,1,1,9,25,0,11,21,3,10,5,94,0
0,293,2,0,0,2,4,139,0,0,0,1,1.0,3,4,0,8,3,2.396,0,1,9,32,0,14,10,31,5,4,79,0
3,251,7,4,2,2,0,139,0,1,5,0,1.0,3,4,0,6,1,0.586,0,1,31,32,1,2,11,30,23,4,35,0
0,325,6,0,0,1,2,139,0,0,0,0,1.0,3,4,0,2,3,3.412,0,1,9,10,0,21,3,45,11,5,117,0
0,240,6,0,0,1,5,8,0,0,0,1,1.0,3,4,0,2,3,2.883,0,1,9,10,0,22,3,35,12,10,94,0
0,295,7,5,2,2,6,17,0,1,5,0,1.0,3,0,0,6,1,4.117,0,0,31,32,1,2,47,15,22,9,35,0
0,404,8,5,2,1,5,138,0,1,5,1,1.0,3,4,0,6,4,1.531,0,1,31,32,1,10,29,27,25,11,35,0
0,240,6,0,1,1,3,106,0,0,0,0,1.0,3,4,0,2,3,3.04,0,1,16,25,1,6,10,42,26,3,94,0
0,279,6,0,0,2,8,112,0,1,0,0,100.0,3,4,0,1,1,2.506,0,1,31,32,0,4,12,21,25,6,117,0
0,245,7,1,0,1,6,64,0,1,0,0,1.0,3,4,0,1,1,6.59,0,0,31,32,0,7,2,24,26,9,79,0
0,264,6,0,0,1,3,130,0,0,0,0,1.0,3,4,0,3,3,1.859,0,1,12,14,0,5,14,26,2,11,79,0
0,240,6,0,0,1,8,123,0,0,0,0,1.0,3,4,0,2,3,2.916,0,1,12,18,0,6,11,25,10,4,79,0
0,336,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,5.176,0,0,31,32,1,23,33,25,25,11,117,0
0,281,2,0,0,2,5,139,0,0,2,1,56.0,3,4,0,8,3,2.22,0,1,9,32,0,12,41,13,15,2,79,0
0,279,6,0,0,1,3,139,0,0,0,0,100.0,3,4,0,1,3,7.7,0,0,31,32,0,11,44,58,3,6,79,0
0,263,7,4,3,2,7,139,0,1,5,0,1.0,2,4,0,4,1,3.658,0,0,31,32,0,8,49,24,2,9,117,0
0,309,7,1,0,2,6,70,0,1,5,0,90.0,3,0,1,6,1,4.89,0,0,31,32,1,12,15,41,18,2,79,0
3,295,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,3.59,0,0,31,32,1,17,2,47,8,10,143,0
0,240,6,0,1,1,7,123,0,0,0,1,27.0,3,4,0,2,3,3.648,0,1,3,10,0,13,13,2,18,4,117,0
0,240,6,0,0,1,5,47,0,0,0,1,94.0,3,4,0,2,3,3.826,0,1,9,25,0,12,49,0,5,5,94,0
0,396,7,5,2,0,6,99,0,1,5,0,100.0,3,2,0,6,1,2.445,3,0,31,32,1,5,46,12,26,9,94,0
0,309,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,2.764,0,0,31,32,1,4,31,15,16,9,94,0
3,184,7,5,2,0,6,93,0,1,5,0,100.0,3,0,0,6,1,1.597,0,0,31,32,1,5,15,11,17,4,79,0
0,333,7,1,0,0,6,139,0,1,0,0,1.0,2,4,0,1,1,5.465,0,0,31,32,0,11,11,29,2,2,117,0
0,184,7,4,2,2,0,139,0,1,5,0,100.0,3,0,1,6,1,1.711,3,0,31,32,1,17,57,54,26,1,79,0
0,250,6,0,0,1,8,135,0,0,0,1,1.0,3,4,0,8,3,7.633,0,1,26,32,0,4,44,7,12,1,79,0
0,250,2,0,0,2,0,112,0,0,0,1,1.0,3,4,0,8,3,2.475,0,0,9,32,0,12,46,20,11,2,94,0
0,396,7,5,2,2,6,7,0,1,5,0,1.0,3,0,0,6,1,3.713,0,0,31,32,1,12,6,46,26,10,94,0
0,245,6,0,0,1,5,70,0,0,0,1,1.0,3,4,0,2,3,3.549,0,1,12,21,0,5,41,46,16,1,94,0
0,202,7,6,1,2,6,139,0,1,0,0,100.0,2,4,0,1,1,4.434,0,0,31,32,2,14,36,50,12,11,143,0
0,376,7,5,2,2,6,138,0,1,5,0,100.0,3,0,0,6,1,0.2788,0,0,31,32,1,6,13,57,2,11,79,0
0,351,7,5,2,0,6,66,0,1,5,0,1.0,3,0,1,6,1,3.492,0,0,31,32,1,22,15,6,2,1,35,0
0,288,6,0,0,1,5,25,0,0,0,0,1.0,3,4,0,2,3,4.42,1,1,9,10,0,15,37,27,14,8,117,0
0,310,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,1.87,0,0,31,32,1,17,57,41,4,8,79,0
0,281,6,0,0,1,5,51,0,0,0,1,1.0,3,4,0,2,3,4.254,0,1,9,10,0,21,2,19,10,5,79,0
0,15,7,4,2,0,0,66,0,1,5,0,1.0,3,0,1,6,1,3.994,3,0,31,32,1,22,34,13,2,4,79,0
0,281,2,0,0,1,3,139,0,0,0,1,1.0,3,4,0,8,3,3.01,0,1,9,32,0,6,53,57,23,5,79,0
0,333,7,1,0,2,1,139,0,1,0,0,1.0,2,4,0,1,1,5.023,0,0,31,32,0,2,14,9,3,1,79,0
0,164,2,0,0,2,0,25,0,0,0,0,100.0,3,4,0,2,3,3.246,0,0,31,10,0,11,44,8,11,10,94,0
0,208,7,5,2,2,4,139,0,1,5,0,1.0,3,4,0,6,1,0.882,0,0,9,32,1,17,57,28,13,11,34,0
0,250,6,0,0,1,3,68,0,0,0,0,22.0,3,4,0,3,3,3.246,3,1,14,21,0,12,14,18,2,10,35,0
0,336,6,0,0,1,5,51,0,0,0,0,100.0,3,4,1,2,3,5.13,0,1,9,25,0,12,41,45,18,2,117,0
0,433,7,5,2,2,1,7,0,1,5,0,100.0,3,0,0,6,1,0.168,0,0,31,32,1,9,43,41,25,7,79,0
0,279,7,5,1,2,6,139,0,1,0,0,100.0,3,0,0,1,1,1.384,0,0,31,32,0,9,4,20,24,10,79,0
0,408,6,1,1,0,6,139,0,1,0,1,1.0,3,4,0,8,4,7.574,0,0,31,32,0,12,13,36,11,5,117,0
0,281,2,0,0,1,5,139,0,0,2,1,47.0,3,4,0,8,3,4.84,0,1,1,32,1,12,55,10,25,9,35,0
3,279,2,0,0,1,2,139,0,0,2,1,1.0,3,4,0,8,3,0.683,0,1,9,32,1,14,46,18,25,4,79,0
0,246,9,2,0,1,7,139,0,1,0,0,2.0,2,4,0,1,1,9.195,0,0,31,32,0,11,36,5,28,6,117,0
0,240,2,0,0,2,6,97,0,0,0,0,55.0,3,4,0,2,3,3.865,0,1,9,5,0,1,20,22,10,10,94,0
3,360,7,4,2,2,0,139,0,1,5,0,100.0,2,0,0,6,1,2.236,0,0,31,32,1,9,50,25,15,8,143,0
0,324,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,4.625,0,0,31,32,1,17,49,31,9,8,79,0
3,184,7,5,2,2,6,139,0,1,5,0,100.0,3,0,1,6,1,4.34,0,0,31,32,1,19,44,30,11,11,34,0
0,235,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,4.785,0,1,9,25,1,2,20,34,18,2,117,0
0,201,2,0,0,2,6,139,0,0,0,1,1.0,3,4,1,1,3,2.094,0,0,31,32,2,8,19,20,1,3,35,0
0,333,7,1,1,2,3,139,0,1,0,0,1.0,3,4,0,1,4,2.064,0,1,31,32,0,11,6,4,5,10,94,0
0,206,6,0,0,1,5,123,0,0,0,0,32.0,3,4,0,2,3,4.793,3,1,16,21,0,15,51,31,22,9,35,0
0,267,6,0,0,2,3,64,0,0,0,0,1.0,3,4,0,3,3,4.57,0,0,16,30,0,12,31,9,12,8,79,0
3,378,7,5,2,0,0,139,0,1,5,0,100.0,3,0,0,6,1,2.7,3,0,31,32,1,4,8,30,10,7,117,0
0,281,6,0,0,1,5,139,0,0,0,1,39.0,3,4,0,2,3,5.496,0,1,9,18,0,7,46,47,21,2,79,0
0,202,7,4,2,2,6,139,0,1,5,0,1.0,3,0,0,6,1,2.373,0,0,31,32,1,4,12,50,18,5,117,0
0,245,6,0,0,2,8,135,0,0,0,1,1.0,4,4,1,8,2,6.715,0,1,4,32,0,5,36,15,21,4,79,0
0,250,6,0,0,1,3,20,0,0,0,0,1.0,3,4,0,2,3,2.816,3,1,12,25,0,22,22,54,1,2,117,0
0,240,6,0,0,1,3,139,0,0,0,0,1.0,2,4,0,1,3,0.453,0,1,31,32,0,9,25,29,19,10,79,0
3,376,7,4,0,0,2,139,0,1,0,0,100.0,3,4,0,1,1,3.24,0,0,31,32,0,16,30,7,13,1,143,0
0,187,7,5,2,3,5,138,0,1,5,0,100.0,3,0,0,6,1,1.523,0,0,31,32,1,11,33,22,17,10,94,0
0,228,2,0,0,1,3,139,0,0,0,0,59.0,3,4,0,8,3,2.422,0,1,9,32,0,9,20,23,4,5,94,0
0,406,2,0,2,0,0,139,0,0,0,0,100.0,3,4,1,2,3,4.85,0,0,31,14,1,23,9,36,2,2,79,0
0,245,6,0,0,1,8,86,0,0,0,0,1.0,3,4,0,2,3,0.5825,3,1,9,21,0,3,52,42,23,4,94,0
0,254,7,4,3,1,0,139,0,1,5,0,74.0,3,4,0,6,4,2.623,3,0,31,32,1,8,9,59,30,3,117,0
0,347,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,3.4,2,1,9,25,0,16,4,6,27,8,79,0
0,333,7,1,3,2,2,135,0,1,0,0,1.0,4,4,0,1,1,4.637,0,0,31,32,0,12,31,36,9,9,143,0
0,295,7,5,2,0,6,138,0,1,5,0,1.0,3,0,1,6,1,4.07,0,0,31,32,1,14,23,34,20,9,94,0
0,315,6,0,0,2,0,139,0,0,0,0,1.0,3,4,1,2,3,3.838,0,0,9,7,0,5,50,8,20,2,79,0
0,383,6,2,0,1,5,139,0,1,0,1,1.0,3,4,0,1,1,1.527,0,1,31,32,0,15,27,12,26,3,79,0
0,437,7,1,0,2,0,139,0,1,0,0,1.0,2,4,0,1,1,3.082,0,0,31,32,0,15,52,30,3,4,143,0
0,240,2,0,0,1,9,139,0,0,0,1,100.0,3,4,0,8,3,3.004,0,1,9,32,0,6,41,56,12,1,94,0
0,272,2,0,0,1,3,106,0,0,0,0,4.0,3,4,0,3,3,5.582,3,1,9,14,0,23,31,43,30,10,35,0
3,376,7,4,0,0,6,139,0,1,0,1,1.0,3,4,0,6,1,3.688,0,0,31,32,0,10,13,14,25,3,117,0
0,280,6,0,0,1,8,93,0,0,0,1,1.0,3,4,0,2,3,2.365,1,1,9,25,0,21,39,33,29,11,94,0
0,347,2,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,5.395,0,1,9,21,0,22,16,13,3,7,94,0
0,324,6,0,0,1,8,139,0,0,0,0,100.0,3,4,0,1,3,4.977,0,0,31,32,0,23,56,40,19,2,79,0
0,250,6,0,0,1,5,139,0,0,0,1,37.0,3,4,0,8,3,1.024,0,1,9,32,0,6,14,36,28,10,94,0
0,306,7,5,2,2,6,64,0,1,5,0,1.0,3,2,0,6,1,4.746,0,0,31,32,1,4,40,59,20,9,34,0
0,326,10,0,0,0,6,138,0,0,7,1,1.0,3,4,1,2,3,4.074,0,0,31,21,1,23,34,20,0,1,79,0
0,336,7,2,0,0,7,139,0,1,0,0,100.0,2,4,0,1,1,7.918,0,0,31,32,0,9,38,39,28,11,117,0
0,235,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,2,3,3.133,3,1,14,21,0,4,40,4,23,3,117,0
0,250,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,8,3,1.863,0,1,9,32,0,15,29,24,22,4,94,0
3,187,6,4,0,0,6,139,0,1,0,0,100.0,3,4,0,1,1,2.43,0,0,31,32,1,13,1,52,24,8,79,0
0,381,7,3,3,0,0,139,0,1,0,0,6.0,2,4,0,1,1,5.277,0,0,31,32,0,17,44,47,2,3,117,0
0,261,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,2,3,1.585,0,1,9,25,0,5,10,55,8,11,79,0
0,16,2,0,0,2,1,139,0,0,0,0,35.0,3,4,0,2,3,2.34,0,1,9,25,0,16,53,19,26,6,79,0
0,347,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,2,3,3.656,3,1,14,25,0,0,19,17,23,5,117,0
0,261,6,0,1,1,3,106,0,0,0,0,1.0,3,4,0,3,3,1.9,0,1,16,21,0,7,43,36,22,5,35,0
0,234,3,0,0,1,9,125,0,0,1,0,1.0,3,4,1,2,3,0.9155,0,1,9,21,1,11,16,33,20,9,33,0
3,184,7,5,2,0,6,93,0,1,5,0,100.0,3,0,1,6,1,6.04,0,0,31,32,1,0,39,8,2,8,35,0
0,419,9,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,3.482,0,1,9,21,0,11,1,17,21,6,117,0
0,184,7,5,1,2,6,71,0,1,5,0,1.0,3,0,0,6,1,3.17,0,0,31,32,1,3,33,14,11,8,117,0
0,198,7,5,2,2,0,139,0,1,5,0,100.0,2,0,0,6,1,7.42,0,0,31,32,1,12,54,39,29,3,117,0
3,186,7,5,2,2,5,139,0,1,5,1,68.0,3,4,0,6,1,1.173,0,0,31,32,1,16,27,36,0,4,79,0
3,298,6,0,0,0,4,139,0,0,2,1,62.0,3,4,0,8,3,5.426,0,1,9,32,1,19,29,10,2,3,35,0
0,245,6,0,0,1,3,17,0,0,0,0,24.0,3,4,0,2,3,3.373,3,1,23,21,0,7,14,55,10,9,35,0
0,326,5,1,1,2,5,47,4,1,0,1,1.0,3,4,1,1,2,6.824,0,1,9,32,1,13,2,15,5,4,117,0
0,245,6,0,0,1,8,126,0,0,0,0,1.0,3,4,1,3,3,3.162,0,1,14,14,0,8,11,9,6,10,79,0
0,233,6,0,0,1,7,25,0,0,0,0,1.0,3,4,1,2,3,4.01,0,0,9,10,0,8,38,31,6,6,117,0
0,326,10,0,1,1,5,68,1,0,0,1,1.0,3,4,1,2,0,5.215,0,1,14,20,1,12,14,50,23,2,117,0
0,277,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,3.553,0,0,31,32,1,6,52,1,9,3,35,0
0,281,2,0,0,1,2,25,0,0,0,0,15.0,3,4,0,8,3,3.404,0,1,9,32,0,18,52,35,15,10,79,0
0,333,6,0,0,2,7,135,0,0,0,0,1.0,4,4,0,1,3,3.18,0,0,31,32,0,6,5,26,23,10,94,0
0,240,6,0,0,1,5,123,0,0,0,1,61.0,3,4,0,2,3,2.326,0,1,9,10,0,9,14,7,0,7,35,0
0,295,7,5,2,0,6,64,0,1,5,0,1.0,3,2,0,6,1,3.256,0,0,31,32,1,12,16,10,2,6,79,0
0,199,7,5,2,0,0,139,0,1,5,0,100.0,3,0,0,6,1,2.404,0,0,31,32,1,12,13,55,2,10,79,0
0,279,6,0,0,1,8,139,0,0,0,0,100.0,3,4,0,8,3,4.58,0,1,9,32,0,12,34,48,25,10,94,0
0,320,9,0,0,1,3,7,0,0,2,0,1.0,3,4,0,3,3,1.033,0,0,10,14,1,20,43,37,24,10,94,0
0,240,6,5,0,2,5,17,0,1,0,0,0.0,3,4,0,10,1,5.73,0,1,3,32,0,4,2,43,2,9,79,0
3,376,6,0,0,1,8,139,0,0,0,0,55.0,3,4,0,2,3,2.482,3,1,9,32,0,15,45,56,0,2,79,0
0,237,3,1,0,0,4,139,0,1,0,0,100.0,3,4,0,1,1,5.215,3,0,31,32,0,11,31,11,19,9,117,0
0,281,2,0,0,1,3,8,0,0,0,0,1.0,3,4,0,2,3,2.084,3,1,14,14,0,2,35,28,22,7,94,0
3,180,2,0,0,2,0,139,0,0,0,1,100.0,3,4,0,8,3,3.076,0,0,31,32,0,19,24,45,0,9,35,0
0,373,7,1,0,0,6,139,0,1,0,0,100.0,2,4,0,1,1,4.54,0,0,31,32,0,7,38,33,19,11,143,0
3,281,2,0,0,1,3,139,0,0,0,1,1.0,3,4,0,8,3,5.1,0,1,9,32,1,9,57,38,25,11,32,0
0,233,6,0,0,1,3,119,0,0,0,0,9.0,3,4,0,2,3,2.275,3,1,9,21,0,23,26,56,8,10,94,0
0,184,7,5,2,0,6,139,0,1,5,0,0.0,3,0,0,6,1,2.854,0,0,31,32,1,5,14,35,9,10,79,0
0,277,7,5,2,0,6,66,0,1,5,0,1.0,3,0,1,6,1,4.957,0,0,31,32,1,8,11,45,9,4,143,0
0,184,7,5,2,0,6,79,0,1,5,0,100.0,3,3,1,6,1,4.688,3,0,31,32,1,16,51,49,0,11,94,0
3,251,7,5,2,0,0,139,0,1,5,0,100.0,3,0,0,6,1,0.669,0,0,31,32,1,20,4,51,6,8,34,0
0,326,10,0,0,1,0,139,1,0,1,0,1.0,3,4,0,8,0,0.6626,0,0,5,32,1,16,15,42,13,11,79,0
0,240,2,0,0,1,8,17,0,0,0,0,93.0,3,4,0,2,3,4.715,3,1,23,18,0,17,18,57,18,10,79,0
0,249,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,1.8545,0,0,31,32,1,21,13,10,15,4,143,0
0,249,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,3,3,2.406,0,1,14,14,0,7,51,50,23,2,94,0
0,240,6,0,0,1,2,135,0,0,0,1,1.0,3,4,0,3,3,1.795,0,1,4,14,0,8,23,10,25,5,35,0
0,245,6,0,0,1,8,54,0,0,0,0,100.0,3,4,0,3,3,2.752,0,1,14,14,0,0,43,40,8,7,79,0
0,240,6,0,0,1,8,139,0,0,0,1,35.0,3,4,0,2,3,2.627,0,1,9,10,0,10,41,58,11,1,79,0
3,288,3,0,0,2,4,139,0,0,2,0,0.0,3,4,0,8,3,5.02,0,1,1,32,0,7,39,10,29,6,79,0
0,425,6,0,0,1,8,139,0,0,0,0,10.0,3,4,0,8,3,4.316,0,1,31,32,0,15,48,5,25,3,94,0
0,288,6,0,0,1,3,111,0,0,0,0,1.0,3,4,0,3,3,2.797,0,1,9,14,0,12,6,55,23,7,79,0
3,280,2,0,0,1,5,139,0,0,0,1,1.0,3,4,0,8,3,2.22,0,1,9,32,0,2,29,39,5,4,94,0
3,251,2,0,0,0,0,139,0,1,5,1,100.0,3,4,0,8,4,0.6597,0,0,31,32,1,22,7,36,11,5,35,0
0,281,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,2.23,0,1,9,10,0,6,11,25,26,5,79,0
0,240,6,0,0,1,3,118,0,0,0,0,1.0,3,4,0,2,3,1.049,3,1,9,25,0,11,41,1,30,2,94,0
3,251,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,2,3,2.914,0,1,9,18,1,8,25,15,29,11,34,0
0,279,6,0,0,1,3,17,0,0,0,0,100.0,3,4,0,2,3,2.422,0,1,14,18,0,16,9,4,16,9,79,0
0,250,2,0,0,1,3,23,0,0,0,0,1.0,3,4,0,2,3,3.613,0,1,9,14,0,8,1,44,26,6,117,0
3,327,6,0,0,2,5,139,0,0,0,1,62.0,3,4,0,10,3,5.34,0,1,9,32,1,18,40,21,0,2,34,0
0,376,6,0,0,2,8,139,0,0,0,0,84.0,3,4,0,2,3,1.176,0,1,9,13,0,18,16,55,6,9,79,0
